nm_loja;nm_cidade;sg_estado;nm_regiao;nm_produto;nm_subcategoria;nm_categoria;nm_departamento;nm_promocao;de_tipo_reducao_preco;de_veiculo_divulgacao;de_tipo_display;dt_compra;nm_dia_da_semana;dt_mes;dt_ano;fl_feriado;dt_dia;dt_semestre;vl_total_vendas;qtd_unidades_antigas;qtd_unidades_vendidas;vl_total_custo;qtd_clientes;nm_pais
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-18;Domingo;12;2006;Não;18;4;205.67;54;54;165.12;35;Brasil
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-29;Quinta;12;2006;Não;29;4;2.58;2;2;2.15;1;Brasil
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-05;Domingo;02;2007;Não;05;1;64.95;17;17;56.83;10;Brasil
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-13;Segunda;02;2007;Não;13;1;56.9;22;22;47.79;11;Brasil
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-19;Domingo;02;2007;Não;19;1;63.19;37;37;53.01;37;Brasil
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-27;Segunda;02;2007;Não;27;1;207.05;82;82;169.59;62;Brasil
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-14;Quinta;03;2007;Não;14;1;69.29;41;41;57.98;36;Brasil
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-20;Quarta;03;2007;Não;20;1;33.43;20;20;26.93;14;Brasil
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-25;Segunda;03;2007;Sim;25;1;120.81;48;48;108.54;36;Brasil
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-26;Terça;03;2007;Não;26;1;12.55;5;5;10.41;5;Brasil
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-29;Sexta;03;2007;Não;29;1;369.44;114;114;320.74;87;Brasil
Loja 1;Rio Branco;AC;Norte;Chester;Congelados;Comida;Mercearia;Tapete Vermelho;Marcação;Jornal de Domingo;Nenhum;2007-01-11;Quarta;01;2007;Não;11;1;103.04;68;68;154.38;52;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-16;Quinta;02;2007;Não;16;1;12.37;10;10;12.25;7;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-17;Sexta;02;2007;Não;17;1;117.0;98;98;111.07;51;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-18;Sábado;02;2007;Não;18;1;16.91;32;32;15.53;16;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-21;Terça;02;2007;Não;21;1;87.69;73;73;85.59;39;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-22;Quarta;02;2007;Não;22;1;38.69;73;73;36.55;43;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-28;Quinta;02;2007;Não;28;1;84.18;70;70;84.0;41;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-02;Sexta;12;2006;Não;02;4;27.44;47;47;23.87;45;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-08;Quinta;12;2006;Não;08;4;18.66;32;32;15.49;19;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-27;Terça;12;2006;Não;27;4;41.53;47;47;34.11;45;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-31;Sábado;12;2006;Não;31;4;172.3;172;172;140.3;113;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-05;Quinta;01;2007;Não;05;1;35.56;27;27;31.33;17;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-06;Sexta;01;2007;Não;06;1;37.69;43;43;31.92;30;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-07;Sábado;01;2007;Não;07;1;11.67;13;13;10.4;9;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-18;Quarta;01;2007;Não;18;1;14.28;24;24;11.46;17;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-21;Sábado;01;2007;Não;21;1;14.4;11;11;12.36;11;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-03;Sexta;02;2007;Não;03;1;54.59;93;93;49.06;66;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-07;Terça;02;2007;Não;07;1;26.36;30;30;22.37;22;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-05;Terça;03;2007;Não;05;1;30.47;52;52;26.44;51;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-19;Terça;03;2007;Não;19;1;19.29;22;22;16.35;14;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-25;Segunda;03;2007;Sim;25;1;22.95;17;17;19.13;14;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-28;Quinta;03;2007;Não;28;1;18.5;14;14;14.97;12;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Cupom;Jornal de Domingo;Nenhum;2006-11-16;Quarta;11;2006;Não;16;4;62.85;80;160;60.46;68;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-10-01;Sábado;10;2006;Não;01;4;91.69;69;138;75.17;64;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-10-07;Sexta;10;2006;Não;07;4;16.23;28;56;14.24;15;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-10-09;Domingo;10;2006;Não;09;4;53.63;91;182;44.54;59;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-10-11;Terça;10;2006;Sim;11;4;1.01;1;2;0.87;1;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-10-31;Segunda;10;2006;Sim;31;4;54.99;41;82;44.98;38;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-11-07;Segunda;11;2006;Não;07;4;41.9;71;142;33.88;37;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-11-12;Sábado;11;2006;Não;12;4;5.41;9;18;4.63;6;Brasil
Loja 1;Rio Branco;AC;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-11-13;Domingo;11;2006;Não;13;4;50.02;38;76;43.69;24;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-03;Segunda;10;2006;Não;03;4;113.77;77;77;96.31;62;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-04;Terça;10;2006;Não;04;4;57.72;39;39;49.28;30;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-09;Domingo;10;2006;Não;09;4;200.97;90;90;176.86;74;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-12;Quarta;10;2006;Não;12;4;21.87;22;22;19.47;12;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-29;Sábado;10;2006;Não;29;4;92.67;94;94;79.57;82;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-02;Quarta;11;2006;Não;02;4;34.71;23;23;31.1;16;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-09;Quarta;11;2006;Não;09;4;37.57;38;38;31.46;30;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-18;Sexta;11;2006;Não;18;4;71.01;48;48;62.29;35;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-26;Sábado;11;2006;Não;26;4;37.89;26;26;31.82;15;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-27;Domingo;11;2006;Não;27;4;75.76;77;77;67.64;71;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-30;Quarta;11;2006;Não;30;4;77.35;78;78;65.94;66;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-03;Sábado;12;2006;Não;03;4;91.55;41;41;75.65;28;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-14;Quarta;12;2006;Não;14;4;48.64;49;49;41.46;40;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-15;Domingo;01;2007;Não;15;1;40.55;27;27;34.21;23;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-24;Terça;01;2007;Não;24;1;30.62;14;14;25.82;9;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-15;Quarta;02;2007;Não;15;1;25.62;17;17;22.46;13;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-20;Segunda;02;2007;Não;20;1;98.52;100;100;81.04;69;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-05;Terça;03;2007;Não;05;1;145.9;98;98;122.44;86;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-18;Segunda;03;2007;Não;18;1;102.87;69;69;83.91;48;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-11;Terça;10;2006;Sim;11;4;207.1;120;120;176.06;90;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-20;Quinta;10;2006;Não;20;4;6.94;5;5;5.71;4;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-26;Quarta;10;2006;Não;26;4;36.43;37;37;29.7;33;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-28;Sexta;10;2006;Não;28;4;31.53;32;32;25.62;16;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-31;Segunda;10;2006;Sim;31;4;144.62;65;65;117.96;34;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-07;Segunda;11;2006;Não;07;4;14.15;10;10;11.98;9;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-11;Sexta;11;2006;Não;11;4;24.13;24;24;20.35;15;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-17;Quinta;11;2006;Não;17;4;21.31;10;10;18.32;6;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-09;Sexta;12;2006;Não;09;4;35.12;35;35;29.33;28;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-13;Terça;12;2006;Não;13;4;26.76;27;27;23.04;14;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-14;Quarta;12;2006;Não;14;4;12.19;8;8;10.63;8;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-19;Segunda;12;2006;Não;19;4;138.84;62;62;111.55;33;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-22;Quinta;12;2006;Não;22;4;86.33;87;87;74.06;44;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-26;Segunda;12;2006;Não;26;4;96.1;65;65;84.08;44;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-06;Sexta;01;2007;Não;06;1;54.41;55;55;44.25;52;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-02;Quinta;02;2007;Não;02;1;12.03;12;12;10.68;11;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-11;Segunda;03;2007;Não;11;1;89.83;91;91;79.46;89;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-12;Terça;03;2007;Não;12;1;25.07;25;25;20.18;14;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-28;Quinta;03;2007;Não;28;1;177.64;80;80;152.18;47;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-19;Quarta;10;2006;Não;19;4;63.55;64;64;52.14;46;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-26;Quarta;10;2006;Não;26;4;26.75;12;12;21.5;11;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-19;Sábado;11;2006;Não;19;4;62.05;42;42;50.05;23;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-20;Domingo;11;2006;Não;20;4;103.9;57;57;89.52000000000001;35;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-25;Sexta;11;2006;Não;25;4;51.41;23;23;42.5;23;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-02;Sexta;12;2006;Não;02;4;60.37;41;41;53.48;32;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-04;Domingo;12;2006;Não;04;4;20.34;21;21;16.51;16;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-05;Segunda;12;2006;Não;05;4;89.75;91;91;75.82;89;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-12;Segunda;12;2006;Não;12;4;127.0;81;81;108.19;48;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-14;Quarta;12;2006;Não;14;4;164.55;74;74;143.84;57;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-16;Sexta;12;2006;Não;16;4;130.38;105;105;107.63999999999999;100;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-18;Domingo;12;2006;Não;18;4;63.2;64;64;55.78;58;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-22;Quinta;12;2006;Não;22;4;103.94;70;70;89.6;56;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-27;Terça;12;2006;Não;27;4;31.03;21;21;25.63;12;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-31;Sábado;12;2006;Não;31;4;67.75;68;68;60.64;54;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-09;Segunda;01;2007;Não;09;1;90.9;92;92;73.98;65;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-14;Sábado;01;2007;Não;14;1;227.26999999999998;128;128;189.1;90;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-17;Terça;01;2007;Não;17;1;152.17000000000002;136;136;126.71;108;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-27;Sexta;01;2007;Não;27;1;93.29;94;94;82.26;82;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-04;Sábado;02;2007;Não;04;1;95.29;96;96;79.73;58;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-14;Terça;02;2007;Não;14;1;57.63;26;26;51.15;18;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-16;Quinta;02;2007;Não;16;1;73.95;75;75;63.29;65;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-17;Sexta;02;2007;Não;17;1;46.32;47;47;37.69;40;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-22;Quarta;02;2007;Não;22;1;92.78;94;94;82.0;81;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-27;Segunda;02;2007;Não;27;1;2.51;3;3;2.26;2;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-07;Quinta;03;2007;Não;07;1;82.1;83;83;72.15;75;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-09;Sábado;03;2007;Não;09;1;66.8;67;67;56.51;42;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-13;Quarta;03;2007;Não;13;1;229.83999999999997;136;136;190.84;103;Brasil
Loja 1;Rio Branco;AC;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-15;Sexta;03;2007;Não;15;1;92.74;94;94;79.1;86;Brasil
Loja 1;Rio Branco;AC;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-18;Terça;10;2006;Não;18;4;37.05;50;50;32.15;46;Brasil
Loja 1;Rio Branco;AC;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-22;Sábado;10;2006;Não;22;4;89.74;81;81;79.72;51;Brasil
Loja 1;Rio Branco;AC;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-06;Domingo;11;2006;Não;06;4;33.55;68;68;29.64;46;Brasil
Loja 1;Rio Branco;AC;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-25;Sexta;11;2006;Não;25;4;9.99;14;14;8.8;10;Brasil
Loja 1;Rio Branco;AC;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-26;Sábado;11;2006;Não;26;4;23.37;21;21;20.99;16;Brasil
Loja 1;Rio Branco;AC;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-27;Domingo;11;2006;Não;27;4;16.78;15;15;14.93;11;Brasil
Loja 1;Rio Branco;AC;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-28;Quarta;12;2006;Não;28;4;49.95;68;68;42.23;50;Brasil
